row_id,heart_disease_mortality_per_100k
-0.828313174899371,1
-0.826083287603058,2
-0.82552581577898,0
-0.824968343954902,1
-0.823853400306746,2
-0.821066041186355,-1
-0.818836153890043,-1
-0.818278682065965,-1
-0.816048794769652,0
-0.815491322945574,1
-0.814933851121496,0
-0.81381890747334,0
-0.813261435649262,0
-0.812703963825184,1
-0.812146492001105,1
-0.811031548352949,1
-0.810474076528871,1
-0.809359132880715,0
-0.808801661056637,-1
-0.807129245584402,1
-0.806571773760324,1
-0.805456830112168,-1
-0.80489935828809,1
-0.804341886464012,-1
-0.803784414639934,0
-0.802669470991778,-1
-0.802111999167699,-1
-0.801554527343621,-1
-0.800439583695465,1
-0.799882111871387,-2
-0.799324640047309,0
-0.798767168223231,1
-0.79597980910284,-1
-0.795422337278762,1
-0.794864865454684,-1
-0.794307393630606,0
-0.792634978158372,-1
-0.790405090862059,0
-0.789847619037981,1
-0.789290147213903,-1
-0.78706025991759,1
-0.786502788093512,-1
-0.7842729007972,-1
-0.783715428973122,-1
-0.782600485324966,-1
-0.782043013500887,1
-0.781485541676809,1
-0.780370598028653,0
-0.779813126204575,-1
-0.778698182556419,0
-0.778140710732341,1
-0.777583238908263,-1
-0.777025767084184,1
-0.775910823436028,1
-0.77535335161195,0
-0.77256599249156,-1
-0.768663689723013,1
-0.767548746074857,-1
-0.7664338024267,0
-0.763088971482232,-1
-0.762531499658154,-1
-0.761974027834075,1
-0.761416556009997,-1
-0.760301612361841,0
-0.759744140537763,0
-0.755284365945138,-1
-0.753054478648826,0
-0.752497006824748,0
-0.751939535000669,1
-0.750824591352513,1
-0.750267119528435,1
-0.749152175880279,0
-0.748594704056201,-1
-0.748037232232123,-1
-0.747479760408045,0
-0.74580734493581,1
-0.744692401287654,1
-0.741905042167263,2
-0.740232626695029,-1
-0.739675154870951,0
-0.739117683046873,-1
-0.738560211222795,0
-0.738002739398717,0
-0.737445267574638,0
-0.735772852102404,0
-0.73410043663017,0
-0.733542964806092,0
-0.732985492982014,0
-0.729640662037545,0
-0.729083190213467,1
-0.722951000148608,-1
-0.72239352832453,0
-0.721836056500451,1
-0.721278584676373,1
-0.720721112852295,0
-0.719606169204139,1
-0.718491225555983,0
-0.717933753731905,-1
-0.71626133825967,-1
-0.715703866435592,-1
-0.714588922787436,2
-0.714031450963358,-1
-0.712916507315202,-1
-0.711244091842967,2
-0.710686620018889,-1
-0.709571676370733,1
-0.709014204546655,0
-0.708456732722577,2
-0.707899260898499,0
-0.706784317250342,0
-0.70455442995403,0
-0.703996958129952,-1
-0.703439486305874,-1
-0.702324542657717,0
-0.701767070833639,0
-0.699537183537327,0
-0.698422239889171,-1
-0.697307296241014,1
-0.696192352592858,1
-0.693962465296546,1
-0.692290049824311,0
-0.691732578000233,0
-0.691175106176155,0
-0.690060162527999,2
-0.689502690703921,-1
-0.687272803407608,-1
-0.68671533158353,0
-0.685042916111296,-1
-0.68392797246314,-1
-0.682255556990905,0
-0.678910726046437,0
-0.677795782398281,0
-0.676680838750124,-1
-0.67500842327789,-1
-0.673893479629734,0
-0.672221064157499,1
-0.671663592333421,-1
-0.670548648685265,0
-0.669433705037109,0
-0.666646345916718,0
-0.66608887409264,1
-0.665531402268562,1
-0.664973930444484,0
-0.664416458620406,-1
-0.66330151497225,1
-0.662186571324093,1
-0.661629099500015,1
-0.660514155851859,1
-0.659956684027781,-1
-0.659399212203703,-1
-0.656611853083312,0
-0.656054381259234,1
-0.655496909435156,0
-0.654939437611078,0
-0.653824493962922,0
-0.651037134842531,-1
-0.650479663018453,1
-0.649364719370297,0
-0.648807247546219,-1
-0.648249775722141,1
-0.647692303898063,1
-0.647134832073984,0
-0.64546241660175,0
-0.644347472953594,0
-0.642117585657281,0
-0.641560113833203,1
-0.641002642009125,1
-0.638772754712813,0
-0.637657811064656,0
-0.637100339240578,0
-0.6365428674165,1
-0.634870451944266,1
-0.632640564647953,-1
-0.631525620999797,0
-0.630410677351641,-1
-0.629295733703485,1
-0.628180790055329,0
-0.627623318231251,1
-0.627065846407172,0
-0.626508374583094,-1
-0.625950902759016,1
-0.625393430934938,1
-0.62483595911086,0
-0.623721015462704,1
-0.622606071814547,-1
-0.621491128166391,0
-0.620933656342313,1
-0.619818712694157,-1
-0.619261240870079,1
-0.618146297221923,0
-0.61591640992561,0
-0.614801466277454,2
-0.614243994453376,0
-0.61312905080522,-1
-0.611456635332985,0
-0.610899163508907,-1
-0.609784219860751,0
-0.609226748036673,0
-0.607554332564438,0
-0.60699686074036,1
-0.606439388916282,0
-0.604766973444048,0
-0.60420950161997,1
-0.603094557971814,0
-0.601979614323657,0
-0.600864670675501,-1
-0.599749727027345,0
-0.599192255203267,-1
-0.598634783379189,0
-0.597519839731032,0
-0.596962367906954,-1
-0.595847424258798,1
-0.593617536962486,0
-0.593060065138407,1
-0.591945121490251,0
-0.590272706018017,0
-0.589715234193939,0
-0.589157762369861,0
-0.588600290545783,0
-0.58637040324947,0
-0.585812931425392,0
-0.58358304412908,1
-0.583025572305002,0
-0.582468100480923,0
-0.581910628656845,1
-0.581353156832767,0
-0.579680741360533,0
-0.579123269536455,0
-0.57745085406422,-1
-0.576893382240142,1
-0.571876135823439,1
-0.570203720351205,-1
-0.569646248527127,0
-0.569088776703049,0
-0.568531304878971,0
-0.566858889406736,-1
-0.565186473934502,0
-0.564629002110424,0
-0.564071530286346,0
-0.562956586638189,1
-0.562399114814111,-1
-0.561284171165955,-1
-0.560726699341877,1
-0.559611755693721,0
-0.558496812045565,-1
-0.557939340221487,0
-0.557381868397408,-1
-0.556266924749252,-1
-0.555151981101096,0
-0.554594509277018,-1
-0.553479565628862,1
-0.551807150156627,0
-0.551249678332549,1
-0.550134734684393,0
-0.549577262860315,1
-0.548462319212159,0
-0.54790484738808,1
-0.547347375564002,1
-0.54511748826769,-1
-0.544002544619534,-1
-0.542330129147299,0
-0.539542770026909,-1
-0.538427826378753,1
-0.537870354554674,0
-0.536755410906518,-1
-0.53619793908244,0
-0.535640467258362,0
-0.535082995434284,0
-0.531738164489815,0
-0.531180692665737,1
-0.530623220841659,1
-0.530065749017581,0
-0.529508277193503,1
-0.528950805369425,0
-0.528393333545347,0
-0.527835861721268,0
-0.5244910307768,-1
-0.523933558952722,1
-0.523376087128644,-1
-0.521703671656409,-1
-0.520588728008253,-1
-0.520031256184175,0
-0.519473784360097,-1
-0.518916312536019,0
-0.51835884071194,0
-0.517801368887862,1
-0.517243897063784,0
-0.516686425239706,-1
-0.516128953415628,1
-0.512226650647081,0
-0.511669178823003,-1
-0.511111706998925,-1
-0.509996763350769,0
-0.509439291526691,-1
-0.506094460582222,-1
-0.504422045109988,0
-0.50386457328591,0
-0.503307101461832,1
-0.502192157813675,0
-0.501634685989597,-1
-0.499404798693285,0
-0.498847326869207,1
-0.497174911396972,-1
-0.49494502410066,-1
-0.494387552276582,1
-0.493830080452504,1
-0.493272608628425,-1
-0.492715136804347,0
-0.492157664980269,1
-0.488255362211722,0
-0.487140418563566,0
-0.485468003091332,-1
-0.484910531267254,2
-0.48323811579502,1
-0.482123172146863,0
-0.481008228498707,1
-0.479335813026473,0
-0.477663397554238,0
-0.47710592573016,-1
-0.475990982082004,-1
-0.475433510257926,1
-0.474876038433848,0
-0.473761094785692,0
-0.473203622961614,-1
-0.472646151137535,0
-0.472088679313457,2
-0.469858792017145,-1
-0.469301320193067,0
-0.468743848368989,0
-0.467071432896754,1
-0.46539901742452,1
-0.464841545600442,1
-0.463726601952286,0
-0.462611658304129,2
-0.460381771007817,1
-0.459266827359661,0
-0.458709355535583,1
-0.458151883711504,0
-0.457594411887426,1
-0.457036940063348,-1
-0.45647946823927,0
-0.453134637294801,0
-0.452019693646645,0
-0.450904749998489,1
-0.450347278174411,0
-0.448674862702177,0
-0.448117390878098,1
-0.44755991905402,0
-0.447002447229942,-1
-0.445887503581786,0
-0.44477255993363,0
-0.444215088109552,0
-0.441427728989161,0
-0.439755313516927,-1
-0.439197841692849,0
-0.438082898044692,1
-0.437525426220614,1
-0.434738067100224,0
-0.434180595276146,0
-0.433623123452068,-2
-0.430835764331677,1
-0.430278292507599,0
-0.429720820683521,-1
-0.429163348859443,1
-0.428605877035365,0
-0.428048405211286,0
-0.426375989739052,0
-0.425818517914974,-1
-0.424703574266818,-1
-0.42414610244274,0
-0.422473686970505,0
-0.420243799674193,1
-0.419686327850115,-1
-0.418571384201958,1
-0.416898968729724,1
-0.416341496905646,0
-0.415784025081568,0
-0.412996665961177,1
-0.412439194137099,-1
-0.411881722313021,1
-0.410209306840787,0
-0.409094363192631,2
-0.406864475896318,-1
-0.405749532248162,1
-0.401847229479615,0
-0.400732285831459,-1
-0.400174814007381,1
-0.399617342183303,1
-0.397944926711068,0
-0.396829983062912,0
-0.396272511238834,1
-0.395715039414756,0
-0.3946000957666,0
-0.391812736646209,2
-0.391255264822131,1
-0.389582849349897,0
-0.389025377525819,-1
-0.387352962053584,-1
-0.38568054658135,-2
-0.385123074757272,0
-0.384565602933194,0
-0.384008131109116,-1
-0.383450659285037,0
-0.381220771988725,-1
-0.380105828340569,0
-0.378433412868334,-1
-0.377875941044256,0
-0.377318469220178,0
-0.375646053747944,0
-0.372858694627553,-1
-0.371743750979397,-1
-0.371186279155319,-1
-0.370628807331241,0
-0.369513863683085,-1
-0.368398920034928,2
-0.366726504562694,1
-0.363939145442304,-1
-0.362824201794147,0
-0.362266729970069,2
-0.361709258145991,-1
-0.360594314497835,-1
-0.359479370849679,-1
-0.358921899025601,0
-0.356692011729288,0
-0.35613453990521,-1
-0.355577068081132,0
-0.353347180784819,0
-0.352789708960741,-1
-0.351674765312585,0
-0.34721499071996,0
-0.346657518895882,-1
-0.345542575247726,1
-0.34442763159957,0
-0.342755216127335,0
-0.341082800655101,0
-0.340525328831023,-1
-0.339967857006945,-1
-0.339410385182867,0
-0.337180497886554,0
-0.336065554238398,1
-0.334950610590242,0
-0.333278195118007,0
-0.332163251469851,-1
